15.85	2
-6.47	5
46.35	3
-13.14	2
-35.48	2
-7.87	3
3.17	5
-7.41	3
57.09	3
-65.89	2
9.06	3
-170.25	2
156.34	3
-20.73	2
-2.21	3
-1.03	5
-66.65	2
-7.94	4
-58.28	2
-71.71	1
-5.13	3
-10.43	4
38.4	2
-37.52	1
-14.5	3
49.53	5
-9.94	2
7.46	1
15.61	4
-44.49	1
-220.04	2
0.42	1
58.57	5
138.58	2
-76.61	2
16.19	2
-23.53	1
24.26	2
-4.78	5
-0.02	2
-92.58	2
-15.56	1
65.43	5
118.61	3
-4.79	4
3.7	4
-30	5
5.63	1
50.98	3
59.79	1
-4.94	2
-28.46	3
-5.24	4
-10.73	2
104.53	2
53.69	3
-19.32	1
23.54	3
15.88	1
32.61	1
173.59	2
19.85	1
38.08	2
-6.17	5
-8.76	1
3.86	1
-2.6	2
17.15	4
16.84	4
-56.88	1
-0.78	4
-19.99	2
-66.62	5
-106.27	5
-1.47	1
6.33	5
62.3	3
-6.95	1
-1.38	5
31.7	1
-60.33	3
7.4	5
-1.94	4
-82.18	5
-0.76	4
-10	4
-88.29	3
15.74	4
-32.63	2
-18.73	5
-15.38	3
-42.22	2
5.15	2
-24.89	5
-12.32	4
-59.47	5
-36.94	5
0.72	1
7.03	2
21.48	3
73.74	5
83.54	2
-2.7	2
68.29	5
-280.26	2
-10.19	1
-21.35	3
65.52	3
9.06	3
-60.98	3
-32.19	1
8.96	4
22.24	1
45.59	5
30.72	3
4.51	4
71.21	1
-88.81	5
127.17	3
-9.13	4
-51.36	5
1.97	4
-33.71	2
5.86	5
-316.12	2
-8.02	4
19.13	1
-92.55	5
5.3	4
-42.85	1
70.57	5
6.29	3
209.15	2
-7.46	5
-34.59	1
46.32	5
-5.26	5
-28.94	3
28.91	5
3.73	5
-12.9	5
-17.53	5
-112.08	1
-30.14	5
13.44	4
30.11	2
2.48	3
62.61	2
-91.93	5
9	4
-1.87	2
-29.67	2
10.29	4
-88.99	3
-8.89	4
2.1	2
0.15	4
-29.89	2
-97	3
25.43	1
10.38	1
-27.45	2
48.32	1
3.3	1
-8.04	4
5.12	5
47.83	5
40.21	2
31.91	4
-52.17	4
-9.96	4
-10.87	4
18.76	4
23.6	2
-12.35	2
-22.54	3
9.35	5
6.83	3
5.3	3
-109.45	3
4.97	1
-19.09	4
7.27	4
-2.05	2
0.06	1
11.06	4
18.2	1
1.26	4
-0.69	4
-8.47	4
13.14	5
-2.03	1
19.67	1
5.03	5
7.29	4
11.39	3
15.52	3
-91.52	5
35.83	5
-3.29	4
-12.15	4
15.87	1
1.11	2
154.64	2
16.74	4
7.47	3
19.44	3
95.84	2
39.5	1
45.32	3
-32.86	2
50.12	2
-80.38	3
53.53	3
-4.39	4
-6.66	4
-72.13	2
-59.03	3
0.74	2
7.53	4
124.8	3
-111.99	2
-202.6	2
-7.34	3
40.56	1
-7.75	4
-21.48	5
26.88	3
18.63	2
1.45	4
-8.03	4
-12.57	5
9.88	1
84.96	2
-15.34	5
1.13	2
-54.56	2
-166.26	5
7.23	3
-78.97	1
21.89	4
-50.16	1
60.12	3
148.04	3
8.7	4
-88.71	5
10.49	4
-0.48	4
-13.82	5
-29.79	1
-53.44	3
69.71	5
-2.11	2
22.97	2
57.94	3
-5.14	4
4.61	1
62.71	2
75.33	2
-30.66	2
-8.64	5
-102.99	3
1.87	1
14.09	3
-12.2	4
4.02	4
22.11	2
-76.61	2
72.97	2
64.7	2
6.43	1
-158	5
9.26	4
3.26	5
-19.56	3
-5.27	4
70.32	2
-9.83	4
-4.39	4
-5.7	4
-3.14	4
-13.76	3
-0.35	4
46.58	1
-2.46	4
2.77	3
-11.85	4
-5.66	4
15.62	5
5.02	1
117.24	2
-22.75	1
26.13	2
-39.79	5
139.33	2
-7.19	4
-1.45	5
-82.81	1
21.82	5
8.59	2
49.22	3
28.08	5
80.12	2
14.85	4
182.22	3
33.15	1
-21.81	2
3.11	1
9.7	5
13.54	4
-1.67	1
69.17	5
-13.77	1
14.79	5
48.22	2
-14.17	5
-6.64	3
50.1	3
5.65	5
-7.43	4
-86.55	1
-18.02	1
-62.22	3
-43.15	2
-12.41	5
105.45	2
-98.95	1
13.61	3
-32.58	2
-20.68	1
8.92	1
5.33	1
-93.41	2
3.92	3
91.34	2
-4.23	5
-8	4
56.13	3
63.75	3
9.64	2
-89	2
-9.44	4
45.71	1
-10.12	3
41.15	2
8.76	5
55.77	5
3.06	4
-89.61	5
-65.72	3
3.9	1
-38.59	5
-16.81	3
8.02	1
6.41	4
14.25	5
-109.3	3
38.75	3
8.49	1
14.47	3
-150.76	3
21.46	1
0.16	2
-238.75	2
5.97	3
12.43	4
11.94	5
-12.54	4
-15.21	1
13.73	1
-64.76	2
62.5	2
-51.95	1
19.63	1
6.2	2
12.64	4
18.64	3
32.78	2
-43.1	1
9.32	2
83.94	2
-16.74	2
3.99	4
68.1	5
28.46	1
-34.51	5
48.52	2
9.53	4
2.92	1
-11.54	2
27.97	5
2.93	1
31.35	1
191.09	5
-21.85	4
24.12	1
-13.44	2
6.83	3
25.51	1
-36.16	5
-19.43	5
8.66	4
21.08	1
146.53	5
-73.56	1
-5.32	3
2.49	1
5.32	4
10.35	4
-72.75	5
-15.6	2
52.69	3
49.75	1
-78.95	5
14.64	3
40.54	1
31.06	5
20.61	5
39.81	3
-4.49	4
-5.05	4
77.69	2
-12.84	3
-8.24	4
-26.88	2
-106.5	1
-64.59	2
-28.05	3
-1.36	4
-37.54	5
4.04	5
-11.77	4
18.17	1
3.16	4
1.11	5
7.92	5
-36.22	1
14.03	3
53.55	3
6.66	5
29.85	5
-7.3	2
4.28	1
45.19	5
-37.31	1
-8.43	3
9.94	4
-59.91	3
2.44	1
-28.49	1
-9.97	4
-49.65	1
-122.69	5
-10.42	2
24.49	1
72.83	2
15.66	5
24.82	1
-166.77	5
-8.13	4
18.17	1
-8.46	2
65.85	2
-29.78	1
-96.69	2
114.76	2
-97.93	2
20.91	3
19.92	1
-58.56	2
-9.89	4
29.8	3
