41.36	1
86.97	2
-5.82	4
35.57	3
85.56	3
34.66	3
18.72	3
-42.57	1
19.63	4
0.2	4
-8.31	4
-29.71	1
8.21	4
-0.52	4
9.35	4
4.26	4
4.58	3
-7.6	4
5.98	5
-5.78	2
-9	2
-9.63	1
4.05	3
-1.52	5
-139.7	3
1.42	3
-21.7	4
38.93	2
43.84	2
48.75	3
-53.48	1
8.56	4
-3.13	1
-54.11	3
7.98	4
9.25	1
-50.2	2
34.4	1
-3.12	4
1.54	3
-25.64	2
-14.11	4
-9.77	4
-110.48	4
-5.21	1
7.85	5
-10.72	2
-31.18	5
-18.56	1
125.81	3
67.73	3
-10.62	5
-18.27	5
-11.4	4
33.95	1
-25.67	5
1.86	5
-10.33	2
25.01	3
9.49	3
2.2	4
-0.9	2
-5.55	4
31	5
6.6	3
-21.02	3
-13.71	1
1.77	2
26.13	2
-99.33	2
48.87	3
12.81	5
-7.63	4
11.68	3
-43.68	3
-53.26	5
2.61	4
-60.27	1
-50.53	2
90.51	2
2.18	4
-10.17	2
-31.73	1
-0.98	1
69.33	2
6.13	4
-14.22	3
7.32	2
-213.3	2
-128.86	5
17.38	2
-14.03	3
-128.46	3
2.89	2
4.24	2
2.93	5
-5.32	1
-11.45	4
79.96	2
-5.46	2
-7.21	5
-103.14	3
-10.09	4
3.09	4
2.27	3
-32.49	1
-65.63	1
-45.94	3
9.08	4
-11.76	1
-2.98	4
23.63	1
-6.86	1
50.58	3
-6.63	1
-1.32	4
-5.48	3
-19.98	2
-14.61	4
-30.52	3
2.71	4
13.9	3
-10.18	4
-3.01	4
17.88	2
20.15	5
-20.69	3
-140.13	2
-10.94	4
-18.77	2
15.77	4
-5.62	3
17.03	1
10.21	5
-7.53	4
3.19	1
-4.84	4
-58.7	5
-13.59	1
-9.16	4
9.83	3
78.09	3
-75.52	2
-2.71	2
5.28	4
48.61	5
82.79	2
55.75	5
12.57	5
37.16	3
-115.79	2
-21.51	2
-119.79	2
-57.48	5
46.88	2
18.72	5
36.14	1
-20.2	3
32.37	3
-5.23	2
65.82	3
4.59	5
-5.54	4
58.11	5
9.65	2
36.33	2
-53.23	5
-4.54	3
-2.18	4
48.57	1
9.37	4
4.51	5
1.86	2
13.63	5
-5.58	1
212.2	2
6.69	4
-29.7	2
-6.44	3
36.93	2
-160.47	2
-53.91	1
-28.91	3
-7.7	1
80.99	3
-8.47	3
-56.59	1
10.16	1
-63.12	3
42.1	5
-21.6	1
8.43	2
12.09	4
-152.85	2
-86.2	2
-104.57	1
-63.56	3
55.65	2
-102.31	3
70.32	2
60.05	3
32	5
-13.26	4
-8.79	4
-1.44	3
1.11	4
-69.81	1
38.2	3
42.45	5
16.18	4
8.66	3
-49.79	3
5.67	5
-8.88	4
-4.29	5
-10.31	2
76.51	2
-9.44	2
-11.83	4
-8.47	1
-55.58	1
-143.01	5
3.29	5
39.42	1
61.77	5
51.08	3
38.27	2
9.11	2
-79.54	5
-13.4	1
4.64	4
97.48	2
12.49	3
-25.88	3
-9.56	1
4.95	1
-31.48	1
32.22	2
-93.13	3
83.98	2
-1.81	1
-17.83	4
-2.38	1
-8.4	5
-93.08	2
-1.59	3
48.39	3
61.58	1
-6.7	4
1.39	4
-100.54	3
-2.31	1
9.8	2
10.7	1
93.14	2
11.44	2
-61.39	3
-37.77	1
-0.25	5
44.01	5
3.64	2
50.83	2
11.69	3
28.82	1
-33.37	2
-4.37	4
27.16	5
-13.38	2
5.77	4
15.26	3
6.26	4
-7.63	1
-3.25	4
3.46	5
-176.04	2
10.73	2
-0.47	2
-43.82	2
-7.84	2
60.09	5
137.35	3
-71.68	5
-33.11	5
142.07	2
-6.73	4
-5.91	4
-10.79	4
-51.63	2
-9.68	5
-39.05	5
-4.12	5
28.03	1
-29.11	1
-9.1	4
21.36	5
54.11	1
5.36	5
-7.89	4
-10.42	4
-64.57	5
30.85	5
6.92	4
10.16	3
-1.28	4
-39.45	2
-6.62	4
0.67	4
123.29	5
-24.8	1
-58.27	5
-203.79	3
-71.44	2
7.31	4
9.13	1
-5.3	5
-21.38	5
1.77	3
12.96	4
-33.95	3
-26.7	3
-92.83	3
-75.26	3
-19.92	1
-70.54	2
-11.4	5
10.26	4
18.41	1
-6.45	2
-1.64	5
-90.65	3
4.44	1
-61.97	3
75.37	2
-6.1	5
1.17	4
-54.28	2
19.45	5
-15.48	4
39.6	3
12.73	1
-22.35	1
0.86	4
6.81	5
61.92	1
-62.32	1
-2.77	3
-5.24	1
36	5
81.39	5
-111.72	2
-44.71	1
16.73	3
-7.71	1
-0.25	4
-72.31	2
34.01	2
0.57	4
10.02	1
-30.57	2
-137.1	1
-0.3	4
-88.1	3
23.04	5
-41.09	3
12.6	2
-39.81	2
-46.75	1
114.87	3
6.93	1
36.32	1
-11.67	5
-49.13	5
4.98	2
69.94	2
-48.89	5
-40.35	2
-27.94	3
12.82	4
28.31	5
-0.86	4
0.77	3
7.27	2
47.41	2
97.33	2
-2.94	2
88.4	5
-15.31	1
-34.38	1
5.98	2
50.1	1
22.95	3
14.43	2
-41.03	5
9.52	2
39.18	2
96.44	3
-16.38	3
-8.51	1
1.32	4
