-1.88	2
-39.09	2
5.19	4
-19.51	2
37.15	1
17.34	2
-25.1	4
-11.16	2
-11.41	5
-3.58	2
50.75	2
11.99	2
-2.62	4
-19.54	3
36.42	3
-4.26	4
2.94	2
-10.86	4
-11.73	3
-60.6	1
2.86	4
34.77	1
-137.85	3
3.64	4
-11.79	3
31.81	3
-59.26	1
-1.98	4
-72.04	2
-7.09	4
-78.8	1
-5.88	4
1.4	1
15.15	5
9.4	4
-115.74	2
95.32	3
-26.98	1
-62.37	5
-16.69	3
-7.35	1
-20.03	5
3.16	4
-262.84	2
2.19	4
-38.69	5
51.03	2
18.21	1
-9.19	4
-4.35	4
-227.97	2
-9.75	2
-36.32	2
27.14	1
13.74	4
54.52	2
-32.44	5
4.35	2
-8.98	3
-16.75	3
29.67	1
-12.31	1
-98.2	5
-8.46	2
-48.37	1
14.53	4
-1.42	2
-0.96	4
-6.62	5
-20.34	5
9.39	1
20.92	5
21.04	1
-29.44	1
12.36	3
28.67	5
12.37	4
-1.04	1
-38.55	5
-39.24	1
7.91	1
-0.74	1
75.26	5
4.54	4
-3.66	3
13.73	5
-54.61	2
-6.76	4
-7.95	4
-7.12	4
-93.87	2
-33.04	2
55.83	5
0.7	3
-20.12	1
-11.56	1
7.33	2
7.54	2
11.48	4
10.79	5
116.45	2
10.87	4
-201.84	2
-38.95	2
9.85	5
-2.21	5
-65.07	2
4.15	4
6.58	2
-5.49	4
51.7	5
7.92	3
-3.69	3
6.65	4
11.53	4
39.31	2
-3.09	2
-8.76	4
39.3	3
-80.9	5
6.94	5
5.57	5
3.8	4
1.64	1
57.42	2
6.09	5
2.25	4
-105.05	3
4.9	5
-107.23	5
-33.41	1
9.38	4
-16.25	5
6.4	2
39.46	3
1.29	2
-186.82	2
-4.07	4
48.42	5
32.51	5
4.95	1
83.74	2
-19.5	3
33.68	5
1.37	1
-21.14	3
8.47	1
24.32	1
30.91	5
-51.14	3
-30.52	2
-49.31	2
-123.34	3
89.49	1
2.98	5
12.47	1
9.77	5
7.75	4
-5.02	4
-4.21	4
7.82	5
3.05	3
-5.41	4
-34.36	1
-6.57	3
133.84	2
-12.85	5
7.89	5
46.72	3
7.72	4
11.75	5
-15.08	4
12.69	4
-15.48	4
-4.94	1
-4.08	3
57.06	2
-71.08	3
17.18	5
-52.61	5
-22.64	5
3.25	4
-57.02	5
52.38	5
-7.72	4
30.88	3
7.42	4
24.57	5
-8.03	2
-10.18	1
-3.75	5
188.18	3
69.97	5
44.65	1
-18.06	1
24.09	1
24.83	1
2.57	4
-4.09	4
-56.36	1
15.63	5
7.57	4
16.23	3
-63.36	5
0.84	4
29.83	1
-21.74	1
9.97	5
-1.41	1
70.93	1
5.21	4
-85.82	3
-17.93	5
5.89	4
-0.98	1
-87.97	5
-37.43	3
-136.41	2
58.67	5
-4.73	1
-29.48	2
32.61	5
23.52	2
52.61	5
24.79	5
2.36	4
-11.26	5
51.78	1
0.55	3
-35.85	5
153.19	5
-11.7	2
-10.39	3
-7.64	4
-13.09	4
-4.12	1
41.42	2
-7.11	5
-4.63	4
13.81	5
17.35	1
-80.32	3
24.75	3
14.27	3
-7.18	4
4.69	5
-61.94	2
-73.33	3
-19.03	4
-12.9	3
79.55	2
2.76	1
7.37	2
-44.64	3
37.89	3
48.67	1
-74.04	3
-3.55	1
-91.18	1
74.24	1
-120.03	5
-11.43	5
2.44	4
99.37	2
-17.84	5
84.09	3
1.41	5
7.15	1
69.82	2
6.65	2
10.27	5
67.66	2
-123.27	3
9.04	1
-10.99	4
-34.46	1
7.27	3
-6.48	4
41.14	3
-122.28	2
15.72	3
47.52	1
-2.64	4
-5.06	5
-38.2	3
-6.6	5
50.18	5
-21.85	3
42.65	5
-17.53	1
20.79	1
-6.75	2
65.81	5
4.39	4
15.54	2
-28.51	5
-122.72	2
-10.82	2
31.83	1
13.49	4
12.32	5
4.74	5
5.82	1
11.81	4
-53.38	2
27.26	3
41.1	2
18.5	3
-57.44	3
14.2	1
0.27	1
-5.64	3
12.17	5
11.93	1
6.2	1
-28.57	3
92.88	2
-47.86	1
3.14	5
-32.73	3
-15.1	5
35.06	2
5.82	4
13.02	5
14.37	4
-7.09	1
6.23	1
-0.88	4
5.72	4
58.3	5
12.2	4
-8.5	5
32.75	1
26.58	1
18.26	2
5.09	1
6.68	4
1.52	5
47.67	5
8.96	4
69.49	3
-11.79	3
-20.64	1
10.29	1
-1.84	4
-1.84	1
-5.38	5
63.53	1
15.35	2
32.05	1
-9.91	2
2.05	4
14.2	4
1.57	4
13.66	1
4.5	4
-40.63	1
7.15	1
52.17	2
10.72	4
39.82	1
35.09	2
2.33	5
-46.53	2
-2.7	2
60.83	1
3.42	1
-35.8	1
-33.48	2
-101.81	1
-57.18	2
7.36	5
27.87	1
0.09	5
4.28	5
-53.45	2
-6.92	2
10.64	5
75.01	3
7.46	5
-45.89	3
78.27	3
7.26	4
5.49	4
-27.81	2
-181.2	5
1.11	3
9.83	3
32.41	5
-10.74	4
73.62	2
17.75	4
-11.04	4
-8.26	3
-42.45	3
134.76	3
-1.27	2
-6.17	3
-2.27	4
86.42	3
33.05	5
-8.34	3
-12.21	1
3.22	2
45.7	1
24.96	1
11.52	4
12.48	5
88.61	3
-124.05	5
-1.68	5
-17.23	1
42.18	3
4.93	1
68.56	3
10.67	1
0.47	2
1.38	3
-10.13	3
8.58	4
-19.25	1
-27.17	1
-4.02	3
10.12	5
3.91	1
-12.63	4
-6.06	4
-34.32	1
-9.2	1
-100.03	2
-9.25	1
10.47	2
-0.1	3
-396.84	5
-66.54	1
-6.2	2
4.58	4
-13.45	4
-3.88	2
7.54	4
48.21	1
136.01	1
15.95	4
41.73	2
9.39	1
13.28	5
-94.33	5
-46.82	3
-7.4	5
-6.6	1
-96.54	5
77.22	2
-5.07	5
-146.06	2
10.04	1
8.44	3
11.76	2
42.24	1
61.62	3
5.18	5
-3.07	5
115.52	3
81.01	3
-13.56	3
-58.59	1
-25.9	2
-5.11	3
56.12	5
-72.23	1
-66.66	2
-4.68	2
-11.53	4
11.4	2
-51.61	5
4.99	4
109.72	3
-11.58	5
-14.48	3
-5.86	5
79.88	5
8.76	4
-5.77	3
57.87	5
-62.35	2
12.57	3
6.82	4
126.17	3
72.65	2
13.82	5
12.66	1
-5.21	3
-27.1	1
-28.42	3
287.89	2
-194.4	3
105.16	5
-136.9	3
-10.09	1
-41.51	4
1.22	4
74.74	5
-92.46	2
73.08	5
-9.74	4
-10.72	4
-53.37	3
-112.2	2
6.45	4
69.08	2
52.52	1
23.26	5
21.04	4
85.66	5
-6.18	3
-22.08	1
12.97	1
-9.04	5
16.78	5
