-24.72	1
30.12	5
11.58	4
1.44	2
14.24	4
14.33	3
-8.17	1
2.96	4
-14.61	1
3.69	4
8.9	4
18.95	1
-187.26	2
0.54	4
32.44	3
-60.57	1
3.13	4
-144.16	5
4.98	1
-91.33	3
13.29	5
2.63	2
47.7	3
-129.98	5
-45.2	2
-9.5	3
-2.45	2
-1.43	5
40.2	1
-80.27	5
0.47	2
10.38	2
-9.14	2
-10.16	4
-23.2	5
6.79	5
-9.63	1
91.97	2
2.29	3
58.36	5
-10.34	4
33.56	3
123.11	3
7.1	5
-11.02	4
2.13	5
158.29	3
-6.08	4
-26.5	3
4.87	4
69.61	3
6.87	4
-1.9	3
90.16	5
11.24	2
-13.83	4
-89.39	4
60.67	1
30.43	2
-24.63	3
-9.02	4
3.95	4
-66.3	3
11.22	2
-25.34	5
-2.42	3
-8.59	4
10.05	4
9.88	4
4.65	1
-10.65	4
-1.37	4
-5.34	3
169.06	2
-21.38	1
-12.89	2
9.06	2
-1.37	4
-30.33	1
-80.85	1
4.29	1
-8.85	1
65.86	3
-10.82	4
-1.17	4
73.56	2
-54.28	2
8.68	2
-109.29	2
3.56	3
-27.91	2
1.59	4
-10.61	1
45.68	5
22.1	3
0.66	4
34.56	1
-94.62	2
-22.17	5
-41.78	1
-2.39	4
61.94	1
9.03	3
-6.3	5
22	2
67.45	2
-77.17	2
5.4	3
4	4
-6.41	3
-19.34	5
-5.05	3
53.06	1
-33.86	3
61.46	5
83.34	2
-24.76	2
-2.82	5
-83.65	5
-12.69	4
-9.33	5
16.48	3
-25.74	2
30.01	1
-62.15	2
-2.32	5
3.69	4
-15.87	4
10.81	1
36.47	2
9.34	4
-3.91	4
36.29	2
-1.83	4
-1.08	4
74.08	2
-10.38	2
-36.39	2
5.71	5
-20.86	5
4.37	4
1.63	4
5.42	2
11.31	4
3.4	2
-27.55	1
32.15	5
12.56	4
-6.58	2
35.19	3
-0.47	5
-41.18	1
11.09	1
-82.91	1
-6.13	4
12.52	4
61.29	2
5.53	2
14.11	1
-27.39	5
15.14	5
-12.06	1
58.74	3
-21.29	2
46.03	2
-83.77	2
11.61	2
-40.89	3
68.14	5
20.8	1
34.31	5
-45.05	2
-36.13	5
63.42	3
-121.04	5
113.2	2
-8.86	5
-45.93	1
-39.27	2
-3.9	4
-29.66	5
-30.57	1
-7.85	5
-0.77	3
-58.02	3
-20.29	2
14.95	1
32.74	2
-11.64	4
100.56	3
-12.43	1
123.07	3
-24.81	3
-11.92	2
2.38	5
52.9	5
-13.13	4
-1.83	4
60.08	5
-2.96	4
-0.12	2
-18.01	1
38.5	2
23.93	5
-34.4	5
-33.63	1
-72.29	1
-79.97	2
75.55	5
0.42	2
2.45	3
42.35	3
7.12	3
-9.4	1
-27.16	1
12.26	3
-52.77	5
12.77	1
-5.21	3
-31.4	1
2.99	1
-3.02	3
12.42	2
9.36	1
0.65	4
9.9	5
54.77	1
-74.19	5
32.21	3
-11.53	3
110.68	3
12.59	4
61.49	2
7.05	1
-7.77	4
20.36	4
-47.08	2
-2.2	5
-54.74	5
-17.64	2
-35.38	5
-7.66	1
8.67	1
-138.61	2
46.69	1
8.86	4
