61.73	1
-49.78	3
55.66	2
-145.5	5
26.71	2
-0.86	3
-6.53	4
5.47	2
-2.16	5
19.52	2
-46.53	5
-24.99	3
3.81	4
14.89	2
-29.51	1
-82.7	3
-4.03	3
13.92	1
147.2	2
-10.84	5
-11.4	5
9.95	4
88.79	3
5.19	5
56.76	3
58.53	3
-4.05	4
51.68	3
41.63	1
-46.93	5
-52.78	5
-3.83	3
-4.03	4
-3.79	4
-8.74	4
-7.3	4
5.47	3
2.07	5
9.88	2
-14.25	1
-9.48	5
2.7	1
-67.09	2
2.74	2
-3.74	4
-250.67	2
-25.29	1
27.06	3
69.19	3
21.5	1
-6.74	5
-12.97	1
0.57	3
46.95	3
-4.94	4
-2.1	4
-8.88	1
-21.31	1
5.47	2
-9.81	3
4.27	2
8.23	4
-53.61	1
1.8	4
3.33	2
11.9	4
-151.31	3
17.5	4
1.72	2
-0.95	1
-10.3	3
-74.91	5
33.55	3
13.27	4
-5.02	5
7.6	2
116.75	3
39.93	3
22.07	5
16.54	5
17.3	5
-5.26	4
7.84	4
6.36	1
21.91	5
5.31	4
18.75	3
14.37	4
-18.87	1
-17.17	3
-44.66	1
0.94	4
-23.09	2
-7.16	4
-9.41	3
-66.56	3
-21.06	5
-50.55	5
-105.76	3
-9.64	4
-2.4	2
-1.67	4
-58.18	1
-6.92	2
75.85	3
21.47	1
12.62	1
-2.52	1
10.01	4
12.62	1
-31.65	1
-1.7	5
-26.89	3
64.15	2
14.45	1
-46.95	5
60.81	5
-5.3	3
-5.96	2
-7.2	1
39.75	1
9.35	1
45.12	5
65.88	2
26.82	5
11.49	1
24.68	2
-32.06	1
-7.72	4
26.35	2
-4.54	4
9.26	1
-0.53	2
-9.02	3
3.79	4
-11.08	5
-3.75	1
65.78	5
-62.49	2
59.8	5
-81.14	3
11.78	4
22.66	2
-11.77	4
4.42	1
7.72	1
-9.26	5
-66.31	5
46.84	5
-10.72	1
-159.56	1
-9.18	4
-30.18	2
16.9	2
24.71	1
-8.22	2
-14.79	4
74.82	2
3.73	4
-157.29	3
32.16	3
-7.91	4
8.39	4
-14.04	4
13.34	3
83.98	3
109.87	2
-0.72	5
-42.64	1
12.12	4
-2.07	1
1.55	2
26.43	2
26.97	5
-12.44	1
-160.09	3
99.26	5
55.51	2
-44.95	5
62.59	1
19.93	3
-105.93	2
-11.83	2
45.91	2
-7.69	4
51.76	1
8.21	4
11.56	4
-36.72	1
-28.55	2
-5.81	4
20.61	1
17.11	1
145.38	3
-14.38	4
2.29	4
-10.38	4
-9.39	4
-38.71	1
12.54	1
-11.67	5
12.44	2
9.66	1
-3.55	5
9.3	1
-9.25	2
23.14	2
-3.66	5
-26.66	1
-66.3	2
-86.87	2
-4.43	3
-12.11	2
29.49	1
-21.76	5
-10.21	4
106.01	2
-111.06	5
24.28	2
-10.09	4
57.5	3
4.18	4
9.18	3
94.13	3
-17.48	2
70.22	2
2.88	4
-75.79	1
-4.94	5
9.15	4
-82.17	2
-75.42	1
-7.49	2
-6.46	5
-2.03	1
14.18	1
27.88	5
-23.69	1
10.46	3
104.01	2
56.2	5
-9.31	3
15.79	5
69.54	2
-13.57	4
12.9	4
37.55	2
45.72	1
-7.93	4
13.41	1
-24.22	5
-71.78	2
68.99	5
45.72	2
-7.51	4
-7.74	3
-5.86	3
-9.56	4
-23.68	4
-8.49	1
62.27	5
0.54	1
62.33	5
30.52	3
-36.74	2
-8.95	3
96.78	2
14.9	1
5.06	4
2.21	4
36.31	5
-41.26	3
19.14	1
-13.16	5
-10.22	4
59.91	5
-14.6	4
11.54	4
-95.24	3
7.27	4
5.78	5
-84.91	3
-3.42	5
-2.04	1
88.45	1
-17.79	5
12.4	4
23.59	1
-39.18	2
48.91	1
30.7	4
-17.45	3
3.22	1
-21.12	1
158.3	2
133.97	2
45.94	2
11.62	4
18.72	2
-1.72	4
-21.85	2
-6.42	2
-16.95	3
48.16	3
67.02	3
12.25	4
18.91	1
18.03	1
24.45	2
-15.02	5
-3.93	4
45.37	5
2.84	2
-15.42	4
-10.53	2
-16.9	4
-4.94	1
-49.89	3
18.06	5
7.77	4
-0.01	4
2.78	1
-7.16	1
-5.9	4
-55	5
-36.98	5
-2.86	2
-34.18	5
-1.1	4
-75.58	3
-11.74	1
-0.8	3
-47.1	3
-0.15	3
-7.91	5
69.66	3
64.1	2
88.16	3
7.32	3
-14.83	5
27.69	3
19.1	3
9.9	4
-16.23	4
-12.19	4
17.69	2
4.88	2
1.14	2
10.65	4
29	1
-70.96	5
21.68	2
-5.69	4
35.16	3
10.63	4
-14.51	3
-152.64	2
-12.38	2
-3.4	3
4.63	4
-74.43	5
56.19	1
11.72	3
66.23	1
-44.11	5
-99.98	5
-95.83	2
-96.64	2
-4.11	4
24.41	5
0.39	3
-24.08	1
10.36	4
132.14	2
-1.63	1
28.45	1
-45.94	1
-6.1	3
-85.32	2
-2.9	3
-4.05	4
-118.23	2
2.32	4
1.04	4
-114.78	5
62.24	3
11.04	1
23.81	5
-7.74	2
-9.3	2
90.81	2
-8.33	5
-60.62	1
0.12	4
24.83	1
37.21	2
-3.57	1
-5.41	5
-2.54	1
5.58	4
48.02	5
71.84	2
52.92	2
5.45	1
29.9	2
-15.04	3
-57.83	3
-86.94	1
44.91	3
-33.6	3
1.76	4
-15.54	2
13.87	3
-9.15	4
-36.43	5
3.77	4
5.14	5
-15.55	3
10.86	5
-13.22	5
6.21	2
20.38	5
1.28	5
-10.75	4
-7.87	4
-26.36	1
5.29	4
59.4	3
-33.96	5
11.17	1
88.98	3
-7.36	5
4.4	2
70.29	5
23.44	5
-126.69	3
-0.55	4
-56.5	2
-2.3	4
-17.5	4
20.21	5
-36.11	2
30.57	4
-5.96	2
-5.11	1
29.95	2
2.74	4
15.88	4
-77.52	1
-12.07	5
19.72	5
-37.37	3
-62.23	5
4.14	3
-64.53	3
-6.48	3
1.82	3
15.38	3
43.91	1
-10.25	4
43.94	1
-122.87	5
20.45	1
13.93	1
-3.24	1
-16.52	1
5.79	1
-0.04	4
-0.09	1
21.59	5
61.56	3
-6.68	5
-12.67	1
29.42	2
-125.32	1
-4.38	4
-30.02	5
